,name,source,answer,answer_filename
408,Jasper+Johns-False+start-S,level_assets/Jasper+Johns-False+start-S,1,aaaaa_Jasper+Johns-False+start-S.jpg
409,Jasper-Johns-False-Start-S,level_assets/Jasper-Johns-False-Start-S,1,aaaaa_Jasper-Johns-False-Start-S.jpg
410,Jasper-Johns-Flag-S,level_assets/Jasper-Johns-Flag-S,1,aaaaa_Jasper-Johns-Flag-S.jpg
411,Jasper-Johns-White-Flag-S,level_assets/Jasper-Johns-White-Flag-S,1,aaaaa_Jasper-Johns-White-Flag-S.jpg
412,Jean+Joseph+Benjamin+Constant-The+Throne+Room+In+Byzantium-S,level_assets/Jean+Joseph+Benjamin+Constant-The+Throne+Room+In+Byzantium-S,1,aaaaa_Jean+Joseph+Benjamin+Constant-The+Throne+Room+In+Byzantium-S.jpg
413,Jean-Antoine-Watteau-Gilles-S,level_assets/Jean-Antoine-Watteau-Gilles-S,1,aaaaa_Jean-Antoine-Watteau-Gilles-S.jpg
414,Jean-Antoine-Watteau-Pilgrimage-to-Cythera-S,level_assets/Jean-Antoine-Watteau-Pilgrimage-to-Cythera-S,1,aaaaa_Jean-Antoine-Watteau-Pilgrimage-to-Cythera-S.jpg
415,Jean-Baptiste-Simeon-Chardin-Basket-of-Peaches-S,level_assets/Jean-Baptiste-Simeon-Chardin-Basket-of-Peaches-S,1,aaaaa_Jean-Baptiste-Simeon-Chardin-Basket-of-Peaches-S.jpg
416,Jean-Baptiste-Simeon-Chardin-The-Young-Schoolmistress-S,level_assets/Jean-Baptiste-Simeon-Chardin-The-Young-Schoolmistress-S,1,aaaaa_Jean-Baptiste-Simeon-Chardin-The-Young-Schoolmistress-S.jpg
417,Jean-Francois-Millet-Harvesters-Resting-S,level_assets/Jean-Francois-Millet-Harvesters-Resting-S,1,aaaaa_Jean-Francois-Millet-Harvesters-Resting-S.jpg
418,Jean-Francois-Millet-Man-With-A-Hoe-S,level_assets/Jean-Francois-Millet-Man-With-A-Hoe-S,1,aaaaa_Jean-Francois-Millet-Man-With-A-Hoe-S.jpg
419,Jean-Francois-Millet-The-Angelus-S,level_assets/Jean-Francois-Millet-The-Angelus-S,1,aaaaa_Jean-Francois-Millet-The-Angelus-S.jpg
420,Jean-Frederic-Bazille-Bathers-Summer-Scene--S,level_assets/Jean-Frederic-Bazille-Bathers-Summer-Scene--S,1,aaaaa_Jean-Frederic-Bazille-Bathers-Summer-Scene--S.jpg
421,Jean-Frederic-Bazille-Family-Reunion-S,level_assets/Jean-Frederic-Bazille-Family-Reunion-S,1,aaaaa_Jean-Frederic-Bazille-Family-Reunion-S.jpg
422,Jean-Leon-Gerome-Harem-Women-Feeding-Pigeons-in-a-Courtyard-,level_assets/Jean-Leon-Gerome-Harem-Women-Feeding-Pigeons-in-a-Courtyard-,1,aaaaa_Jean-Leon-Gerome-Harem-Women-Feeding-Pigeons-in-a-Courtyard-.jpg
423,Jean-Leon-Gerome-Public-Prayer-in-the-Mosque-of-Amr-Cairo-S,level_assets/Jean-Leon-Gerome-Public-Prayer-in-the-Mosque-of-Amr-Cairo-S,1,aaaaa_Jean-Leon-Gerome-Public-Prayer-in-the-Mosque-of-Amr-Cairo-S.jpg
424,Jim+Dine-Braid-S,level_assets/Jim+Dine-Braid-S,1,aaaaa_Jim+Dine-Braid-S.jpg
425,Jim+Dine-Five+Feet+of+Colorful+Tools-S,level_assets/Jim+Dine-Five+Feet+of+Colorful+Tools-S,1,aaaaa_Jim+Dine-Five+Feet+of+Colorful+Tools-S.jpg
426,Jim+Dine-palette+II-S,level_assets/Jim+Dine-palette+II-S,1,aaaaa_Jim+Dine-palette+II-S.jpg
427,Jim+Dine-The+woodcut+bathrobe-S,level_assets/Jim+Dine-The+woodcut+bathrobe-S,1,aaaaa_Jim+Dine-The+woodcut+bathrobe-S.jpg
428,Jim-Dine-Untitled-436--S,level_assets/Jim-Dine-Untitled-436--S,1,aaaaa_Jim-Dine-Untitled-436--S.jpg
429,Joan-Miro-Ciphers-and-Constellations-in-Love-with-a-Woman-S,level_assets/Joan-Miro-Ciphers-and-Constellations-in-Love-with-a-Woman-S,1,aaaaa_Joan-Miro-Ciphers-and-Constellations-in-Love-with-a-Woman-S.jpg
430,Joan-Miro-Dutch-Interior-I-S,level_assets/Joan-Miro-Dutch-Interior-I-S,1,aaaaa_Joan-Miro-Dutch-Interior-I-S.jpg
431,Joan-Miro-Harlequin-s-Carnival-S,level_assets/Joan-Miro-Harlequin-s-Carnival-S,1,aaaaa_Joan-Miro-Harlequin-s-Carnival-S.jpg
432,Joan-Miro-Joan-Mir-Catalan-Landscape-The-Hunter--S,level_assets/Joan-Miro-Joan-Mir-Catalan-Landscape-The-Hunter--S,1,aaaaa_Joan-Miro-Joan-Mir-Catalan-Landscape-The-Hunter--S.jpg
433,Joan-Miro-Painting-S,level_assets/Joan-Miro-Painting-S,1,aaaaa_Joan-Miro-Painting-S.jpg
434,Joan-Miro-Seated-Woman-II-S,level_assets/Joan-Miro-Seated-Woman-II-S,1,aaaaa_Joan-Miro-Seated-Woman-II-S.jpg
435,Joan-Miro-Self-Portrait-S,level_assets/Joan-Miro-Self-Portrait-S,1,aaaaa_Joan-Miro-Self-Portrait-S.jpg
436,Joan-Miro-Siesta-S,level_assets/Joan-Miro-Siesta-S,1,aaaaa_Joan-Miro-Siesta-S.jpg
437,Joan-Miro-Standing-Nude-S,level_assets/Joan-Miro-Standing-Nude-S,1,aaaaa_Joan-Miro-Standing-Nude-S.jpg
438,Joan-Miro-Still-Life-with-Old-Shoe-S,level_assets/Joan-Miro-Still-Life-with-Old-Shoe-S,1,aaaaa_Joan-Miro-Still-Life-with-Old-Shoe-S.jpg
439,Joan-Miro-The-Birth-of-the-World-S,level_assets/Joan-Miro-The-Birth-of-the-World-S,1,aaaaa_Joan-Miro-The-Birth-of-the-World-S.jpg
440,Joan-Miro-The-Family-S,level_assets/Joan-Miro-The-Family-S,1,aaaaa_Joan-Miro-The-Family-S.jpg
441,Joan-Miro-The-Tilled-Field-S,level_assets/Joan-Miro-The-Tilled-Field-S,1,aaaaa_Joan-Miro-The-Tilled-Field-S.jpg
442,John+Atkinson+Grimshaw-Canny+Glasgow-S,level_assets/John+Atkinson+Grimshaw-Canny+Glasgow-S,1,aaaaa_John+Atkinson+Grimshaw-Canny+Glasgow-S.jpg
443,John-Atkinson-Grimshaw-Endymion-on-Mount-Latmus-S,level_assets/John-Atkinson-Grimshaw-Endymion-on-Mount-Latmus-S,1,aaaaa_John-Atkinson-Grimshaw-Endymion-on-Mount-Latmus-S.jpg
444,John-Atkinson-Grimshaw-Liverpool-from-Wapping-S,level_assets/John-Atkinson-Grimshaw-Liverpool-from-Wapping-S,1,aaaaa_John-Atkinson-Grimshaw-Liverpool-from-Wapping-S.jpg
445,John-Constable-Salisbury-cathedral-S,level_assets/John-Constable-Salisbury-cathedral-S,1,aaaaa_John-Constable-Salisbury-cathedral-S.jpg
446,John-Constable-The-Hay-Wain-S,level_assets/John-Constable-The-Hay-Wain-S,1,aaaaa_John-Constable-The-Hay-Wain-S.jpg
447,John-Everett-Millais-Autumn-Leaves-S,level_assets/John-Everett-Millais-Autumn-Leaves-S,1,aaaaa_John-Everett-Millais-Autumn-Leaves-S.jpg
448,John-Henry-Twachtman-Landscape-3-S,level_assets/John-Henry-Twachtman-Landscape-3-S,1,aaaaa_John-Henry-Twachtman-Landscape-3-S.jpg
449,John-Singer-Sargent-A-Backwater-at-Calcot-Near-Reading-S,level_assets/John-Singer-Sargent-A-Backwater-at-Calcot-Near-Reading-S,1,aaaaa_John-Singer-Sargent-A-Backwater-at-Calcot-Near-Reading-S.jpg
450,John-Singer-Sargent-A-Dinner-Table-at-Night-also-known-as-Mr,level_assets/John-Singer-Sargent-A-Dinner-Table-at-Night-also-known-as-Mr,1,aaaaa_John-Singer-Sargent-A-Dinner-Table-at-Night-also-known-as-Mr.jpg
451,John-Singer-Sargent-Boat-in-the-Waters-off-Capri-S,level_assets/John-Singer-Sargent-Boat-in-the-Waters-off-Capri-S,1,aaaaa_John-Singer-Sargent-Boat-in-the-Waters-off-Capri-S.jpg
452,John-Singer-Sargent-Capri-also-known-as-A-Girl-of-Capri--S,level_assets/John-Singer-Sargent-Capri-also-known-as-A-Girl-of-Capri--S,1,aaaaa_John-Singer-Sargent-Capri-also-known-as-A-Girl-of-Capri--S.jpg
453,John-Singer-Sargent-Carnation-Lily-Lily-Rose-S,level_assets/John-Singer-Sargent-Carnation-Lily-Lily-Rose-S,1,aaaaa_John-Singer-Sargent-Carnation-Lily-Lily-Rose-S.jpg
454,John-Singer-Sargent-Cashmere-S,level_assets/John-Singer-Sargent-Cashmere-S,1,aaaaa_John-Singer-Sargent-Cashmere-S.jpg
455,John-Singer-Sargent-Claude-Monet-Painting-by-the-Edge-of-a-W,level_assets/John-Singer-Sargent-Claude-Monet-Painting-by-the-Edge-of-a-W,1,aaaaa_John-Singer-Sargent-Claude-Monet-Painting-by-the-Edge-of-a-W.jpg
456,John-Singer-Sargent-El-Jaleo-S,level_assets/John-Singer-Sargent-El-Jaleo-S,1,aaaaa_John-Singer-Sargent-El-Jaleo-S.jpg
457,John-Singer-Sargent-Las-Meninas-after-Velazquez--S,level_assets/John-Singer-Sargent-Las-Meninas-after-Velazquez--S,1,aaaaa_John-Singer-Sargent-Las-Meninas-after-Velazquez--S.jpg
458,John-Singer-Sargent-Street-in-Venice-S,level_assets/John-Singer-Sargent-Street-in-Venice-S,1,aaaaa_John-Singer-Sargent-Street-in-Venice-S.jpg
459,John-Singleton-Copley-Watson-and-the-Shark-2--S,level_assets/John-Singleton-Copley-Watson-and-the-Shark-2--S,1,aaaaa_John-Singleton-Copley-Watson-and-the-Shark-2--S.jpg
460,John-William-Waterhouse-Ariadne-S,level_assets/John-William-Waterhouse-Ariadne-S,1,aaaaa_John-William-Waterhouse-Ariadne-S.jpg
461,John-William-Waterhouse-At-the-Shrine-S,level_assets/John-William-Waterhouse-At-the-Shrine-S,1,aaaaa_John-William-Waterhouse-At-the-Shrine-S.jpg
462,John-William-Waterhouse-Echo-and-Narcissus-S,level_assets/John-William-Waterhouse-Echo-and-Narcissus-S,1,aaaaa_John-William-Waterhouse-Echo-and-Narcissus-S.jpg
463,John-William-Waterhouse-Flora-and-the-Zephyrs-S,level_assets/John-William-Waterhouse-Flora-and-the-Zephyrs-S,1,aaaaa_John-William-Waterhouse-Flora-and-the-Zephyrs-S.jpg
464,John-William-Waterhouse-Hylas-and-the-nymphs-S,level_assets/John-William-Waterhouse-Hylas-and-the-nymphs-S,1,aaaaa_John-William-Waterhouse-Hylas-and-the-nymphs-S.jpg
465,John-William-Waterhouse-Ophelia-1-S,level_assets/John-William-Waterhouse-Ophelia-1-S,1,aaaaa_John-William-Waterhouse-Ophelia-1-S.jpg
466,John-William-Waterhouse-Penelope-and-the-Suitors-S,level_assets/John-William-Waterhouse-Penelope-and-the-Suitors-S,1,aaaaa_John-William-Waterhouse-Penelope-and-the-Suitors-S.jpg
467,John-William-Waterhouse-Tale-from-the-Decameron-S,level_assets/John-William-Waterhouse-Tale-from-the-Decameron-S,1,aaaaa_John-William-Waterhouse-Tale-from-the-Decameron-S.jpg
468,John-William-Waterhouse-The-Lady-of-Shalott-S,level_assets/John-William-Waterhouse-The-Lady-of-Shalott-S,1,aaaaa_John-William-Waterhouse-The-Lady-of-Shalott-S.jpg
469,John-William-Waterhouse-The-lady-of-shalott-study-S,level_assets/John-William-Waterhouse-The-lady-of-shalott-study-S,1,aaaaa_John-William-Waterhouse-The-lady-of-shalott-study-S.jpg
470,Jose-Villegas-Cordero-Women-In-The-Garden-S,level_assets/Jose-Villegas-Cordero-Women-In-The-Garden-S,1,aaaaa_Jose-Villegas-Cordero-Women-In-The-Garden-S.jpg
471,Joseph-Mallord-William-Turner-Show-Storm-Seam-Boat-off-a-Har,level_assets/Joseph-Mallord-William-Turner-Show-Storm-Seam-Boat-off-a-Har,1,aaaaa_Joseph-Mallord-William-Turner-Show-Storm-Seam-Boat-off-a-Har.jpg
472,Joseph-Wright-Of-Derby-An-Experiment-on-a-Bird-in-the-Air-Pu,level_assets/Joseph-Wright-Of-Derby-An-Experiment-on-a-Bird-in-the-Air-Pu,1,aaaaa_Joseph-Wright-Of-Derby-An-Experiment-on-a-Bird-in-the-Air-Pu.jpg
473,Juan-Gris-Breakfast-2--S,level_assets/Juan-Gris-Breakfast-2--S,1,aaaaa_Juan-Gris-Breakfast-2--S.jpg
474,Juan-Gris-Pears-and-grapes-on-a-table-S,level_assets/Juan-Gris-Pears-and-grapes-on-a-table-S,1,aaaaa_Juan-Gris-Pears-and-grapes-on-a-table-S.jpg
475,Juan-Gris-Portrait-of-Madame-Josette-Gris-S,level_assets/Juan-Gris-Portrait-of-Madame-Josette-Gris-S,1,aaaaa_Juan-Gris-Portrait-of-Madame-Josette-Gris-S.jpg
476,Juan-Gris-Still-Life-before-an-Open-Window-aka-Place-Ravigna,level_assets/Juan-Gris-Still-Life-before-an-Open-Window-aka-Place-Ravigna,1,aaaaa_Juan-Gris-Still-Life-before-an-Open-Window-aka-Place-Ravigna.jpg
477,Katsushika-Hokusai-Fuji-Mountains-in-clear-Weather-Red-Fuji-,level_assets/Katsushika-Hokusai-Fuji-Mountains-in-clear-Weather-Red-Fuji-,1,aaaaa_Katsushika-Hokusai-Fuji-Mountains-in-clear-Weather-Red-Fuji-.jpg
478,Kazimir-Severinovich-Malevich-An-Englishman-in-Moscow-S,level_assets/Kazimir-Severinovich-Malevich-An-Englishman-in-Moscow-S,1,aaaaa_Kazimir-Severinovich-Malevich-An-Englishman-in-Moscow-S.jpg
479,Kees-Van-Dongen-Cornelis-Theodorus-Maria-Van-Dongen-Woman-wi,level_assets/Kees-Van-Dongen-Cornelis-Theodorus-Maria-Van-Dongen-Woman-wi,1,aaaaa_Kees-Van-Dongen-Cornelis-Theodorus-Maria-Van-Dongen-Woman-wi.jpg
480,Keith-Haring-Montreux-S,level_assets/Keith-Haring-Montreux-S,1,aaaaa_Keith-Haring-Montreux-S.jpg
481,KeithHaring-Untitled(235)-S,level_assets/KeithHaring-Untitled(235)-S,1,aaaaa_KeithHaring-Untitled(235)-S.jpg
482,Lawrence-Alma-Tadema-A-Kiss-S,level_assets/Lawrence-Alma-Tadema-A-Kiss-S,1,aaaaa_Lawrence-Alma-Tadema-A-Kiss-S.jpg
483,Lawrence-Alma-Tadema-Ask-Me-No-More-S,level_assets/Lawrence-Alma-Tadema-Ask-Me-No-More-S,1,aaaaa_Lawrence-Alma-Tadema-Ask-Me-No-More-S.jpg
484,Leonardo-Da-Vinci-Annunciation-S,level_assets/Leonardo-Da-Vinci-Annunciation-S,1,aaaaa_Leonardo-Da-Vinci-Annunciation-S.jpg
485,Leonardo-Da-Vinci-Lady-with-an-Ermine-S,level_assets/Leonardo-Da-Vinci-Lady-with-an-Ermine-S,1,aaaaa_Leonardo-Da-Vinci-Lady-with-an-Ermine-S.jpg
486,Leonardo-Da-Vinci-Mona-Lisa-La-Gioconda--S,level_assets/Leonardo-Da-Vinci-Mona-Lisa-La-Gioconda--S,1,aaaaa_Leonardo-Da-Vinci-Mona-Lisa-La-Gioconda--S.jpg
487,Leonardo-Da-Vinci-The-Last-Supper-S,level_assets/Leonardo-Da-Vinci-The-Last-Supper-S,1,aaaaa_Leonardo-Da-Vinci-The-Last-Supper-S.jpg
488,Leonardo-Da-Vinci-The-Virgin-and-Child-with-Saint-Anne-S,level_assets/Leonardo-Da-Vinci-The-Virgin-and-Child-with-Saint-Anne-S,1,aaaaa_Leonardo-Da-Vinci-The-Virgin-and-Child-with-Saint-Anne-S.jpg
489,Leonardo-Da-Vinci-The-Virgin-and-Child-with-St-Anne-2--S,level_assets/Leonardo-Da-Vinci-The-Virgin-and-Child-with-St-Anne-2--S,1,aaaaa_Leonardo-Da-Vinci-The-Virgin-and-Child-with-St-Anne-2--S.jpg
490,Leonardo-Da-Vinci-Virgin-of-the-Rocks-London-S,level_assets/Leonardo-Da-Vinci-Virgin-of-the-Rocks-London-S,1,aaaaa_Leonardo-Da-Vinci-Virgin-of-the-Rocks-London-S.jpg
491,Leonardo-Da-Vinci-Vitruvian-Man-S,level_assets/Leonardo-Da-Vinci-Vitruvian-Man-S,1,aaaaa_Leonardo-Da-Vinci-Vitruvian-Man-S.jpg
492,Lovis-Corinth-In-the-Slaughter-House-S,level_assets/Lovis-Corinth-In-the-Slaughter-House-S,1,aaaaa_Lovis-Corinth-In-the-Slaughter-House-S.jpg
493,Luca-Signorelli-Portrait-of-an-Elderly-Man-2--S,level_assets/Luca-Signorelli-Portrait-of-an-Elderly-Man-2--S,1,aaaaa_Luca-Signorelli-Portrait-of-an-Elderly-Man-2--S.jpg
494,Lucas-Cranach-The-Elder-Adam-and-Eve-in-the-Garden-of-Eden-S,level_assets/Lucas-Cranach-The-Elder-Adam-and-Eve-in-the-Garden-of-Eden-S,1,aaaaa_Lucas-Cranach-The-Elder-Adam-and-Eve-in-the-Garden-of-Eden-S.jpg
495,Lucas-Cranach-The-Elder-Stag-Hunt-of-Elector-Friedrich-III-t,level_assets/Lucas-Cranach-The-Elder-Stag-Hunt-of-Elector-Friedrich-III-t,1,aaaaa_Lucas-Cranach-The-Elder-Stag-Hunt-of-Elector-Friedrich-III-t.jpg
496,Lucian-Freud-Reflection-with-Two-Children-Self-Portrait--S,level_assets/Lucian-Freud-Reflection-with-Two-Children-Self-Portrait--S,1,aaaaa_Lucian-Freud-Reflection-with-Two-Children-Self-Portrait--S.jpg
497,Marc-Chagall-I-and-the-Village-S,level_assets/Marc-Chagall-I-and-the-Village-S,1,aaaaa_Marc-Chagall-I-and-the-Village-S.jpg
498,Marc-Chagall-The-Fall-of-Icarus-S,level_assets/Marc-Chagall-The-Fall-of-Icarus-S,1,aaaaa_Marc-Chagall-The-Fall-of-Icarus-S.jpg
499,Marc-Chagall-The-Falling-Angel-S,level_assets/Marc-Chagall-The-Falling-Angel-S,1,aaaaa_Marc-Chagall-The-Falling-Angel-S.jpg
500,Marc-Chagall-The-Soldier-Drinks-S,level_assets/Marc-Chagall-The-Soldier-Drinks-S,1,aaaaa_Marc-Chagall-The-Soldier-Drinks-S.jpg
501,MarcChagall-IandtheVillage+MomaNY(192x151CM)(1911)-S,level_assets/MarcChagall-IandtheVillage+MomaNY(192x151CM)(1911)-S,1,aaaaa_MarcChagall-IandtheVillage+MomaNY(192x151CM)(1911)-S.jpg
502,Marcel-Duchamp-Nude-Descending-a-Staircase-No+2-S,level_assets/Marcel-Duchamp-Nude-Descending-a-Staircase-No+2-S,1,aaaaa_Marcel-Duchamp-Nude-Descending-a-Staircase-No+2-S.jpg
503,Marcel-Duchamp-Sad-young-man-in-a-train-S,level_assets/Marcel-Duchamp-Sad-young-man-in-a-train-S,1,aaaaa_Marcel-Duchamp-Sad-young-man-in-a-train-S.jpg
504,Mark-Rothko-Marcus-Rothkowitz-No+1-S,level_assets/Mark-Rothko-Marcus-Rothkowitz-No+1-S,1,aaaaa_Mark-Rothko-Marcus-Rothkowitz-No+1-S.jpg
505,Mark-Rothko-Marcus-Rothkowitz-White-Center-S,level_assets/Mark-Rothko-Marcus-Rothkowitz-White-Center-S,1,aaaaa_Mark-Rothko-Marcus-Rothkowitz-White-Center-S.jpg
506,Martin-Schongauer-Madonna-of-the-Rose-Bower-S,level_assets/Martin-Schongauer-Madonna-of-the-Rose-Bower-S,1,aaaaa_Martin-Schongauer-Madonna-of-the-Rose-Bower-S.jpg
507,Mary-Stevenson-Cassatt-Lady-at-the-Tea-Table-S,level_assets/Mary-Stevenson-Cassatt-Lady-at-the-Tea-Table-S,1,aaaaa_Mary-Stevenson-Cassatt-Lady-at-the-Tea-Table-S.jpg
508,Mary-Stevenson-Cassatt-Little-Girl-in-a-Blue-Armchair-S,level_assets/Mary-Stevenson-Cassatt-Little-Girl-in-a-Blue-Armchair-S,1,aaaaa_Mary-Stevenson-Cassatt-Little-Girl-in-a-Blue-Armchair-S.jpg
509,Mary-Stevenson-Cassatt-The-Boating-Party-S,level_assets/Mary-Stevenson-Cassatt-The-Boating-Party-S,1,aaaaa_Mary-Stevenson-Cassatt-The-Boating-Party-S.jpg
510,Mary-Stevenson-Cassatt-The-Child-s-Bath-2-S,level_assets/Mary-Stevenson-Cassatt-The-Child-s-Bath-2-S,1,aaaaa_Mary-Stevenson-Cassatt-The-Child-s-Bath-2-S.jpg
511,Mary-Stevenson-Cassatt-The-Loge-S,level_assets/Mary-Stevenson-Cassatt-The-Loge-S,1,aaaaa_Mary-Stevenson-Cassatt-The-Loge-S.jpg
512,MaryStevensonCassatt-theboatingparty(1894)-S,level_assets/MaryStevensonCassatt-theboatingparty(1894)-S,1,aaaaa_MaryStevensonCassatt-theboatingparty(1894)-S.jpg
513,Masaccio-Ser-Giovanni-Mone-Cassai-Rendering-of-the-Tribute-M,level_assets/Masaccio-Ser-Giovanni-Mone-Cassai-Rendering-of-the-Tribute-M,1,aaaaa_Masaccio-Ser-Giovanni-Mone-Cassai-Rendering-of-the-Tribute-M.jpg
514,Matthias-Grunewald-Benefactor-with-Bird-Cage-S,level_assets/Matthias-Grunewald-Benefactor-with-Bird-Cage-S,1,aaaaa_Matthias-Grunewald-Benefactor-with-Bird-Cage-S.jpg
515,Matthias-Grunewald-Meeting-of-St-Erasm-and-St-Maurice-S,level_assets/Matthias-Grunewald-Meeting-of-St-Erasm-and-St-Maurice-S,1,aaaaa_Matthias-Grunewald-Meeting-of-St-Erasm-and-St-Maurice-S.jpg
516,Matthias-Grunewald-The-Crucifixion2-S,level_assets/Matthias-Grunewald-The-Crucifixion2-S,1,aaaaa_Matthias-Grunewald-The-Crucifixion2-S.jpg
517,Matthias-Grunewald-The-Isenheim-Altarpiece-2--S,level_assets/Matthias-Grunewald-The-Isenheim-Altarpiece-2--S,1,aaaaa_Matthias-Grunewald-The-Isenheim-Altarpiece-2--S.jpg
518,Matthias-Grunewald-The-Mocking-of-Christ-S,level_assets/Matthias-Grunewald-The-Mocking-of-Christ-S,1,aaaaa_Matthias-Grunewald-The-Mocking-of-Christ-S.jpg
519,Matthijs-Naiveu-Carnival-Scene-S,level_assets/Matthijs-Naiveu-Carnival-Scene-S,1,aaaaa_Matthijs-Naiveu-Carnival-Scene-S.jpg
520,Max-Beckmann-Columbine-S,level_assets/Max-Beckmann-Columbine-S,1,aaaaa_Max-Beckmann-Columbine-S.jpg
521,Max-Beckmann-Great-Scene-of-Agony-S,level_assets/Max-Beckmann-Great-Scene-of-Agony-S,1,aaaaa_Max-Beckmann-Great-Scene-of-Agony-S.jpg
522,Max-Beckmann-The-actors-S,level_assets/Max-Beckmann-The-actors-S,1,aaaaa_Max-Beckmann-The-actors-S.jpg
523,Max-Beckmann-The-Iron-Bridge-View-of-Frankfurt--S,level_assets/Max-Beckmann-The-Iron-Bridge-View-of-Frankfurt--S,1,aaaaa_Max-Beckmann-The-Iron-Bridge-View-of-Frankfurt--S.jpg
524,Max-Beckmann-The-Night-S,level_assets/Max-Beckmann-The-Night-S,1,aaaaa_Max-Beckmann-The-Night-S.jpg
525,Max-Ernst-Celebes-or-Elephant-Celebes-S,level_assets/Max-Ernst-Celebes-or-Elephant-Celebes-S,1,aaaaa_Max-Ernst-Celebes-or-Elephant-Celebes-S.jpg
526,Max-Ernst-Europe-after-the-Rain-II-S,level_assets/Max-Ernst-Europe-after-the-Rain-II-S,1,aaaaa_Max-Ernst-Europe-after-the-Rain-II-S.jpg
527,Max-Ernst-Napole-n-en-el-desierto-S,level_assets/Max-Ernst-Napole-n-en-el-desierto-S,1,aaaaa_Max-Ernst-Napole-n-en-el-desierto-S.jpg
528,Max-Ernst-Of-This-Men-Shall-Know-Nothing-S,level_assets/Max-Ernst-Of-This-Men-Shall-Know-Nothing-S,1,aaaaa_Max-Ernst-Of-This-Men-Shall-Know-Nothing-S.jpg
529,Max-Ernst-The-Entire-City-S,level_assets/Max-Ernst-The-Entire-City-S,1,aaaaa_Max-Ernst-The-Entire-City-S.jpg
530,Max-Ernst-The-Robing-of-the-Bride-S,level_assets/Max-Ernst-The-Robing-of-the-Bride-S,1,aaaaa_Max-Ernst-The-Robing-of-the-Bride-S.jpg
531,Max-Liebermann-Free-hour-at-Amsterdam-orphanage-S,level_assets/Max-Liebermann-Free-hour-at-Amsterdam-orphanage-S,1,aaaaa_Max-Liebermann-Free-hour-at-Amsterdam-orphanage-S.jpg
532,Mel+Ramos-Manet+s+olympia-S,level_assets/Mel+Ramos-Manet+s+olympia-S,1,aaaaa_Mel+Ramos-Manet+s+olympia-S.jpg
533,Michelangelo-Buonarroti-Creation-of-Adam-S,level_assets/Michelangelo-Buonarroti-Creation-of-Adam-S,1,aaaaa_Michelangelo-Buonarroti-Creation-of-Adam-S.jpg
534,Michelangelo-Buonarroti-Last-Judgment-S,level_assets/Michelangelo-Buonarroti-Last-Judgment-S,1,aaaaa_Michelangelo-Buonarroti-Last-Judgment-S.jpg
535,Nicolas-Poussin-A-Roman-Road-S,level_assets/Nicolas-Poussin-A-Roman-Road-S,1,aaaaa_Nicolas-Poussin-A-Roman-Road-S.jpg
536,Nicolas-Poussin-The-Adoration-of-the-Golden-Calf-S,level_assets/Nicolas-Poussin-The-Adoration-of-the-Golden-Calf-S,1,aaaaa_Nicolas-Poussin-The-Adoration-of-the-Golden-Calf-S.jpg
537,Nicolas-Poussin-The-Poet+s-Inspiration-S,level_assets/Nicolas-Poussin-The-Poet+s-Inspiration-S,1,aaaaa_Nicolas-Poussin-The-Poet+s-Inspiration-S.jpg
538,Oskar-Kokoschka-Bride-of-the-Wind-S,level_assets/Oskar-Kokoschka-Bride-of-the-Wind-S,1,aaaaa_Oskar-Kokoschka-Bride-of-the-Wind-S.jpg
539,Oskar-Kokoschka-Dolomite-Landscape-S,level_assets/Oskar-Kokoschka-Dolomite-Landscape-S,1,aaaaa_Oskar-Kokoschka-Dolomite-Landscape-S.jpg
540,Oskar-Kokoschka-Self-portrait-of-a-+Degenerate-Artist+-S,level_assets/Oskar-Kokoschka-Self-portrait-of-a-+Degenerate-Artist+-S,1,aaaaa_Oskar-Kokoschka-Self-portrait-of-a-+Degenerate-Artist+-S.jpg
541,Otto-Dix-Flanders-S,level_assets/Otto-Dix-Flanders-S,1,aaaaa_Otto-Dix-Flanders-S.jpg
542,Otto-Dix-Portrait-of-the-Journalist-Sylvia-Von-Harden-S,level_assets/Otto-Dix-Portrait-of-the-Journalist-Sylvia-Von-Harden-S,1,aaaaa_Otto-Dix-Portrait-of-the-Journalist-Sylvia-Von-Harden-S.jpg
543,Pablo+Picasso-Sabartes-S,level_assets/Pablo+Picasso-Sabartes-S,1,aaaaa_Pablo+Picasso-Sabartes-S.jpg
544,Pablo-Picasso-A-boy-with-pipe-S,level_assets/Pablo-Picasso-A-boy-with-pipe-S,1,aaaaa_Pablo-Picasso-A-boy-with-pipe-S.jpg
545,Pablo-Picasso-Acrobat-and-young-harlequin-S,level_assets/Pablo-Picasso-Acrobat-and-young-harlequin-S,1,aaaaa_Pablo-Picasso-Acrobat-and-young-harlequin-S.jpg
546,Pablo-Picasso-At-the-+Lapin-Agile+-S,level_assets/Pablo-Picasso-At-the-+Lapin-Agile+-S,1,aaaaa_Pablo-Picasso-At-the-+Lapin-Agile+-S.jpg
547,Pablo-Picasso-Celestina-2--S,level_assets/Pablo-Picasso-Celestina-2--S,1,aaaaa_Pablo-Picasso-Celestina-2--S.jpg
548,Pablo-Picasso-Femme-assise-aux-bras-croises-S,level_assets/Pablo-Picasso-Femme-assise-aux-bras-croises-S,1,aaaaa_Pablo-Picasso-Femme-assise-aux-bras-croises-S.jpg
